tanggal_waktu,target_karbon_monoksida,target_benzena,target_nitrogen_oksida
2011-02-09 09:00:00,2.7,-199.9984405395793,424.4
2011-02-09 10:00:00,3.3,-199.99922026978965,446.0
2011-02-09 11:00:00,2.1,-199.99961013489482,265.7
2011-02-09 12:00:00,2.0,-199.99980506744743,260.7
2011-02-09 13:00:00,2.0,-199.9999025337237,219.9
2011-02-09 14:00:00,2.3,-199.99995126686184,241.3
2011-02-09 15:00:00,2.0,-199.99997563343092,207.7
2011-02-09 16:00:00,2.1,-199.99998781671547,214.9
2011-02-09 17:00:00,2.3,-199.99999390835774,257.4
2011-02-09 18:00:00,3.1,-199.99999695417887,354.7
2011-02-09 19:00:00,3.9,-199.99999847708943,414.8
2011-02-09 20:00:00,3.8,-199.99999923854472,349.4
2011-02-09 21:00:00,2.9,-199.99999961927236,254.3
2011-02-09 22:00:00,2.2,-199.99999980963617,228.2
2011-02-09 23:00:00,1.9,-199.99999990481808,155.8
2011-02-10 00:00:00,2.0,-199.99999995240904,161.1
2011-02-10 01:00:00,1.8,-199.99999997620452,122.9
2011-02-10 02:00:00,1.6,-199.99999998810227,107.8
2011-02-10 03:00:00,1.5,-199.99999999405114,101.35
2011-02-10 04:00:00,1.4,-199.99999999702555,94.9
2011-02-10 05:00:00,1.5,-199.99999999851278,102.2
2011-02-10 06:00:00,1.7,-199.99999999925637,178.1
2011-02-10 07:00:00,1.9,-199.9999999996282,214.1
2011-02-10 08:00:00,3.3,-199.9999999998141,491.7
2011-02-10 09:00:00,3.8,-199.99999999990706,539.5
2011-02-10 10:00:00,4.3,-199.99999999995353,603.8
2011-02-10 11:00:00,3.7,-199.99999999997675,645.8
2011-02-10 12:00:00,2.7,-199.99999999998838,418.3
2011-02-10 13:00:00,2.2,-199.9999999999942,249.6
2011-02-10 14:00:00,2.4,-199.9999999999971,226.2
2011-02-10 15:00:00,2.2,-199.99999999999855,271.3
2011-02-10 16:00:00,2.3,-199.99999999999926,288.1
2011-02-10 17:00:00,2.6,-199.99999999999963,299.2
2011-02-10 18:00:00,4.2,-199.99999999999983,533.5
2011-02-10 19:00:00,6.2,-199.99999999999991,686.7
2011-02-10 20:00:00,8.4,-199.99999999999994,1028.1
2011-02-10 21:00:00,4.5,-199.99999999999997,604.5
2011-02-10 22:00:00,2.7,-200.0,344.8
2011-02-10 23:00:00,2.4,-200.0,254.8
2011-02-11 00:00:00,2.3,-200.0,210.7
2011-02-11 01:00:00,2.2,-200.0,190.0
2011-02-11 02:00:00,2.0,-200.0,149.4
2011-02-11 03:00:00,1.6,-200.0,128.15
2011-02-11 04:00:00,1.6,-200.0,106.9
2011-02-11 05:00:00,1.5,-200.0,97.7
2011-02-11 06:00:00,1.7,-200.0,183.2
2011-02-11 07:00:00,1.8,-200.0,223.5
2011-02-11 08:00:00,3.8,-200.0,589.0
2011-02-11 09:00:00,5.9,-200.0,699.5
2011-02-11 10:00:00,5.4,-200.0,746.8
2011-02-11 11:00:00,4.7,-200.0,746.1
2011-02-11 12:00:00,4.3,-200.0,701.5
2011-02-11 13:00:00,5.4,-200.0,722.5
2011-02-11 14:00:00,5.8,-200.0,871.6
2011-02-11 15:00:00,6.1,-200.0,1053.7
2011-02-11 16:00:00,7.1,-200.0,1218.0
2011-02-11 17:00:00,6.6,-200.0,1226.7
2011-02-11 18:00:00,6.5,-200.0,1060.5
2011-02-11 19:00:00,7.1,-200.0,1074.8
2011-02-11 20:00:00,4.9,-91.61549558428341,641.3
2011-02-11 21:00:00,4.0,16.769008831433194,490.2
2011-02-11 22:00:00,4.0,13.032400602774459,549.9
2011-02-11 23:00:00,3.6,12.55786319242134,421.7
2011-02-12 00:00:00,4.2,14.228114320341367,540.8
2011-02-12 01:00:00,4.3,12.883301872920768,599.0
2011-02-12 02:00:00,3.6,9.724590097455225,490.3
2011-02-12 03:00:00,2.5,5.902703204378455,356.8
2011-02-12 04:00:00,1.95,5.493101808834059,223.3
2011-02-12 05:00:00,1.4,6.601880459229051,214.0
2011-02-12 06:00:00,1.4,7.304930450021542,274.0
2011-02-12 07:00:00,1.6,8.83888507899354,337.7
2011-02-12 08:00:00,2.3,11.881723488680304,496.2
2011-02-12 09:00:00,2.4,11.968070008525883,432.6
2011-02-12 10:00:00,2.7,11.867358322901142,496.0
2011-02-12 11:00:00,3.4,16.20724746898854,614.9
2011-02-12 12:00:00,3.1,17.64390447527079,551.2
2011-02-12 13:00:00,3.6,17.64390447527079,575.4
2011-02-12 14:00:00,3.8,17.4826527392749,574.5
2011-02-12 15:00:00,3.3,15.696788547387628,573.7
2011-02-12 16:00:00,3.4,16.71911362967545,581.5
2011-02-12 17:00:00,3.7,17.12004814434041,658.1
2011-02-12 18:00:00,4.6,23.018168710589478,850.5
2011-02-12 19:00:00,5.0,24.602664186041885,902.9
2011-02-12 20:00:00,5.7,26.80857133459717,951.6
2011-02-12 21:00:00,5.2,23.151672720669385,893.5
2011-02-12 22:00:00,5.0,22.018058198358016,838.5
2011-02-12 23:00:00,4.5,20.435726019993496,743.0
2011-02-13 00:00:00,4.1,17.985442521637722,670.6
2011-02-13 01:00:00,4.1,18.53769854084285,688.6
2011-02-13 02:00:00,3.1,13.2649474219058,478.0
2011-02-13 03:00:00,2.7,11.2777540500341,411.5
2011-02-13 04:00:00,2.8,12.484395362586618,345.0
2011-02-13 05:00:00,2.9,11.453997036584438,372.9
2011-02-13 06:00:00,2.6,10.942639647639274,323.5
2011-02-13 07:00:00,2.6,10.694137267433648,340.8
2011-02-13 08:00:00,2.8,11.917668810932064,424.3
2011-02-13 09:00:00,3.3,13.393216858808511,522.0
2011-02-13 10:00:00,3.2,13.017457823628156,491.8
2011-02-13 11:00:00,3.3,11.249663349993503,491.8
2011-02-13 12:00:00,1.5,5.467274438558492,204.1
2011-02-13 13:00:00,1.2,4.8974902217395755,141.9
2011-02-13 14:00:00,1.1,6.534918634306473,117.7
2011-02-13 15:00:00,1.7,8.431329041899918,126.3
2011-02-13 16:00:00,1.0,4.4345815399504325,114.9
2011-02-13 17:00:00,1.0,4.303271193472167,136.9
2011-02-13 18:00:00,2.6,11.645646559704057,211.5
2011-02-13 19:00:00,2.5,8.985057907981616,353.5
2011-02-13 20:00:00,2.1,7.796383745721157,331.2
2011-02-13 21:00:00,1.0,3.7027089847837953,140.7
2011-02-13 22:00:00,1.3,5.267605368791322,228.1
2011-02-13 23:00:00,1.5,5.602142822993097,228.3
2011-02-14 00:00:00,1.4,5.282852006266751,203.0
2011-02-14 01:00:00,1.6,5.982908820688995,215.4
2011-02-14 02:00:00,1.1,3.9733780589080423,142.3
2011-02-14 03:00:00,0.7,2.787414370831833,104.35000000000001
2011-02-14 04:00:00,0.5,1.7757638862404554,66.4
2011-02-14 05:00:00,0.4,1.5340672247016354,53.8
2011-02-14 06:00:00,0.7,2.900666704377631,121.2
2011-02-14 07:00:00,0.7,2.1731361617436282,140.9
2011-02-14 08:00:00,2.3,11.439854734855004,388.3
2011-02-14 09:00:00,2.5,9.475310738258395,365.9
2011-02-14 10:00:00,1.7,11.617168511838612,253.7
2011-02-14 11:00:00,2.5,33.87024440679703,163.9
2011-02-14 12:00:00,2.1,7.581548498505182,142.0
2011-02-14 13:00:00,1.1,6.99827336966376,162.2
2011-02-14 14:00:00,1.3,6.918207216219388,177.3
2011-02-14 15:00:00,1.1,5.754222758405947,156.7
2011-02-14 16:00:00,1.1,5.156371374267284,162.3
2011-02-14 17:00:00,1.4,6.379807784998373,208.6
2011-02-14 18:00:00,2.3,11.888908849711504,303.5
2011-02-14 19:00:00,4.2,17.364239778484244,483.8
2011-02-14 20:00:00,3.5,14.744076064613948,399.2
2011-02-14 21:00:00,3.0,10.003313625263502,389.8
2011-02-14 22:00:00,1.7,6.596289193627687,286.8
2011-02-14 23:00:00,1.6,6.596289193627687,201.6
2011-02-15 00:00:00,1.0,3.096374945960142,126.2
2011-02-15 01:00:00,0.8,2.1766195262225123,87.0
2011-02-15 02:00:00,0.6,1.2796953495289456,59.3
2011-02-15 03:00:00,0.4,1.1045674238325316,44.9
2011-02-15 04:00:00,0.35,0.4844375030349574,30.5
2011-02-15 05:00:00,0.3,0.46622294662935393,28.0
2011-02-15 06:00:00,0.4,1.3160322905615474,63.9
2011-02-15 07:00:00,0.5,2.4924066536793674,123.3
2011-02-15 08:00:00,1.5,6.70849793298091,363.2
2011-02-15 09:00:00,2.1,8.00162898062799,415.8
2011-02-15 10:00:00,1.6,5.287938393096692,286.3
2011-02-15 11:00:00,1.0,3.268441768671755,198.2
2011-02-15 12:00:00,1.2,4.42043213737691,215.5
2011-02-15 13:00:00,1.3,5.539721776547866,210.6
2011-02-15 14:00:00,1.4,4.755590080852426,199.1
2011-02-15 15:00:00,1.0,3.4656763020974166,161.0
2011-02-15 16:00:00,1.4,4.946833219965415,217.8
2011-02-15 17:00:00,1.5,6.635470454500727,251.5
2011-02-15 18:00:00,2.4,12.257814222912184,337.2
2011-02-15 19:00:00,2.8,14.127410287499904,357.2
2011-02-15 20:00:00,3.1,14.228114320341367,409.9
2011-02-15 21:00:00,3.1,11.553201624877465,444.8
2011-02-15 22:00:00,2.0,8.203007924916658,313.7
2011-02-15 23:00:00,2.1,9.170817613167577,366.1
2011-02-16 00:00:00,1.9,8.307580365525487,336.0
2011-02-16 01:00:00,2.5,10.701007232094556,387.2
2011-02-16 02:00:00,2.0,7.96524408339812,319.5
2011-02-16 03:00:00,1.4,5.881393021131512,278.05
2011-02-16 04:00:00,1.1,4.538932154052378,236.6
2011-02-16 05:00:00,0.8,3.8259396762198827,224.0
2011-02-16 06:00:00,0.9,5.0961253478844695,236.6
2011-02-16 07:00:00,1.6,8.788282114529338,453.9
2011-02-16 08:00:00,3.6,16.100782148292033,853.8
2011-02-16 09:00:00,3.3,13.355435931012263,757.6
2011-02-16 10:00:00,2.1,9.010583552600266,427.6
2011-02-16 11:00:00,1.3,4.951779114948694,205.1
2011-02-16 12:00:00,1.1,4.266063368107585,205.4
2011-02-16 13:00:00,1.5,6.286409362355982,225.7
2011-02-16 14:00:00,1.5,5.966830785143947,199.4
2011-02-16 15:00:00,1.6,5.712096271148231,253.1
2011-02-16 16:00:00,1.5,5.643922404711203,259.3
2011-02-16 17:00:00,1.6,6.975357251354427,252.1
2011-02-16 18:00:00,2.2,9.527561178514821,313.1
2011-02-16 19:00:00,3.4,15.937573862437016,433.0
2011-02-16 20:00:00,5.6,24.681104807814467,611.1
2011-02-16 21:00:00,5.2,16.793980199026617,625.7
2011-02-16 22:00:00,2.8,10.714752803704043,407.8
2011-02-16 23:00:00,2.4,8.338444389674756,357.4
2011-02-17 00:00:00,2.7,10.991241944664454,374.6
2011-02-17 01:00:00,2.6,7.4044776893376385,325.8
2011-02-17 02:00:00,2.3,7.934977356048177,326.1
2011-02-17 03:00:00,1.0,3.5898241376804827,198.85000000000002
2011-02-17 04:00:00,0.6,1.674784556310966,71.6
2011-02-17 05:00:00,0.5,0.9650468827878491,48.5
2011-02-17 06:00:00,0.5,1.076022293210991,59.4
2011-02-17 07:00:00,1.0,3.9959242929204266,219.8
2011-02-17 08:00:00,2.6,9.69163258444518,602.2
2011-02-17 09:00:00,2.7,10.604998962722972,484.8
2011-02-17 10:00:00,1.8,5.384975875149092,295.3
2011-02-17 11:00:00,1.2,3.8971281280841183,216.5
2011-02-17 12:00:00,1.3,4.396892654309599,236.2
2011-02-17 13:00:00,1.4,4.986459357589333,196.2
2011-02-17 14:00:00,1.8,6.849891943840394,232.6
2011-02-17 15:00:00,1.3,4.833659874950018,206.6
2011-02-17 16:00:00,1.4,4.951779114948694,197.7
2011-02-17 17:00:00,1.4,5.151339345473077,212.1
2011-02-17 18:00:00,2.4,9.969956267880697,279.8
2011-02-17 19:00:00,2.8,11.081746852795824,314.7
2011-02-17 20:00:00,3.3,12.92050797570168,377.6
2011-02-17 21:00:00,2.5,7.808394019128357,319.6
2011-02-17 22:00:00,2.1,6.271811937209442,265.2
2011-02-17 23:00:00,1.2,2.764223257292404,128.9
2011-02-18 00:00:00,1.2,3.2850356545164328,129.1
2011-02-18 01:00:00,1.3,3.120712813161235,171.8
2011-02-18 02:00:00,1.0,2.1349762775138914,100.3
2011-02-18 03:00:00,0.8,1.941878073061594,74.5
2011-02-18 04:00:00,0.6000000000000001,0.7410603752875764,48.7
2011-02-18 05:00:00,0.4,0.7788822395218994,36.4
2011-02-18 06:00:00,0.5,1.330123390996772,78.9
2011-02-18 07:00:00,0.7,1.788563190389188,127.8
2011-02-18 08:00:00,2.1,7.928929906349982,456.0
2011-02-18 09:00:00,2.5,9.790648164067562,477.0
2011-02-18 10:00:00,2.0,7.386868797323917,342.2
2011-02-18 11:00:00,1.4,5.338916979838759,254.1
2011-02-18 12:00:00,1.3,4.770186875228047,231.3
2011-02-18 13:00:00,1.4,5.5604956576171745,212.9
2011-02-18 14:00:00,1.6,6.551631802781365,207.6
2011-02-18 15:00:00,1.7,6.731036454520945,269.8
2011-02-18 16:00:00,1.8,8.449958592777877,275.8
2011-02-18 17:00:00,2.4,10.305664104042567,375.2
2011-02-18 18:00:00,2.8,12.631514722094039,394.7
2011-02-18 19:00:00,3.3,15.986461905151526,420.7
2011-02-18 20:00:00,4.8,17.61840171954143,631.7
2011-02-18 21:00:00,2.8,10.083564997723427,423.9
2011-02-18 22:00:00,2.4,9.770810726396341,369.2
2011-02-18 23:00:00,2.9,11.46814678659853,484.1
2011-02-19 00:00:00,2.7,8.239851353044795,456.4
2011-02-19 01:00:00,2.1,6.832858302767715,372.9
2011-02-19 02:00:00,1.5,4.270706811760649,228.2
2011-02-19 03:00:00,1.2,3.8525697699458195,172.39999999999998
2011-02-19 04:00:00,0.9,2.615500324411001,116.6
2011-02-19 05:00:00,0.8,2.3682384058786643,107.9
2011-02-19 06:00:00,0.8,2.296465336979625,126.1
2011-02-19 07:00:00,1.1,4.467671749279885,235.3
2011-02-19 08:00:00,1.9,8.481046789922036,339.1
2011-02-19 09:00:00,2.5,9.023357950189821,398.7
2011-02-19 10:00:00,2.2,5.748949731580042,345.8
2011-02-19 11:00:00,2.1,6.918207216219388,407.2
2011-02-19 12:00:00,2.3,6.41843653094434,392.7
2011-02-19 13:00:00,1.2,3.542514346206186,166.0
2011-02-19 14:00:00,1.2,3.676526439069904,157.3
2011-02-19 15:00:00,1.1,2.944126630396109,140.8
2011-02-19 16:00:00,1.1,3.4444599923542256,143.6
2011-02-19 17:00:00,1.4,5.277767706408433,190.7
2011-02-19 18:00:00,1.7,7.293256791393494,254.9
2011-02-19 19:00:00,2.5,10.04340513884873,378.6
2011-02-19 20:00:00,2.7,12.323413544360884,427.0
2011-02-19 21:00:00,3.1,11.845824467417161,509.2
2011-02-19 22:00:00,2.8,10.366594317711753,459.2
2011-02-19 23:00:00,1.9,7.72448770351964,292.6
2011-02-20 00:00:00,1.9,7.534155226996669,269.3
2011-02-20 01:00:00,1.7,6.090566655381708,243.5
2011-02-20 02:00:00,2.2,8.344623049077795,292.5
2011-02-20 03:00:00,1.6,5.131232180692032,234.85
2011-02-20 04:00:00,1.5,4.892567523930479,177.2
2011-02-20 05:00:00,0.8,1.9485210748566255,80.6
2011-02-20 06:00:00,0.5,1.0224145989759525,42.4
2011-02-20 07:00:00,0.5,1.0734430930625907,60.6
2011-02-20 08:00:00,0.7,1.453935637649518,100.7
2011-02-20 09:00:00,0.7,1.591551252581906,98.4
2011-02-20 10:00:00,0.9,2.268020137271549,114.4
2011-02-20 11:00:00,1.0,2.507192247400297,117.9
2011-02-20 12:00:00,1.1,2.548044692762577,119.6
2011-02-20 13:00:00,1.1,2.753942620706928,150.6
2011-02-20 14:00:00,1.0,2.404477535468702,131.0
2011-02-20 15:00:00,1.1,3.314161113142046,145.4
2011-02-20 16:00:00,1.3,3.2065341115180237,155.6
2011-02-20 17:00:00,1.2,2.810688037123539,151.3
2011-02-20 18:00:00,1.3,3.381144673625849,173.2
2011-02-20 19:00:00,1.1,2.912492080376828,154.4
2011-02-20 20:00:00,1.5,4.634692795624324,220.8
2011-02-20 21:00:00,1.4,3.790555459460099,193.3
2011-02-20 22:00:00,1.1,3.149209600499938,130.3
2011-02-20 23:00:00,1.3,3.698339727006534,155.9
2011-02-21 00:00:00,1.4,3.3016653531086257,148.3
2011-02-21 01:00:00,1.1,2.052721102887811,92.5
2011-02-21 02:00:00,0.8,1.1921061123412477,65.8
2011-02-21 03:00:00,0.6,0.672056530286279,51.849999999999994
2011-02-21 04:00:00,0.55,0.5389320885076846,37.9
2011-02-21 05:00:00,0.5,1.0249408333782581,50.2
2011-02-21 06:00:00,0.6,2.06292760006336,77.2
2011-02-21 07:00:00,1.2,5.462115192689236,183.3
2011-02-21 08:00:00,2.2,10.880285962841752,256.3
2011-02-21 09:00:00,2.9,13.347885206065834,355.3
2011-02-21 10:00:00,2.9,9.625860718317101,490.6
2011-02-21 11:00:00,2.0,7.049951745139518,387.3
2011-02-21 12:00:00,1.7,6.5572069029204405,384.2
2011-02-21 13:00:00,2.2,9.267535472195304,368.0
2011-02-21 14:00:00,1.8,7.928929906349982,257.8
2011-02-21 15:00:00,1.6,6.855573841730506,230.6
2011-02-21 16:00:00,1.9,8.637217140577684,290.3
2011-02-21 17:00:00,2.2,9.963290497258539,335.3
2011-02-21 18:00:00,2.2,8.781965454686262,292.8
2011-02-21 19:00:00,4.9,20.173905425306913,525.8
2011-02-21 20:00:00,6.3,19.716958666054,606.8
2011-02-21 21:00:00,2.7,7.1480083355179955,326.1
2011-02-21 22:00:00,1.4,4.359340996864498,187.8
2011-02-21 23:00:00,1.2,2.86139703513053,163.1
2011-02-22 00:00:00,0.8,2.0971049817277776,101.9
2011-02-22 01:00:00,0.8,2.1074048532660337,95.4
2011-02-22 02:00:00,0.7,1.1255273341733885,70.5
2011-02-22 03:00:00,0.4,0.5958837566525179,58.05
2011-02-22 04:00:00,0.4,0.48811607883209,45.6
2011-02-22 05:00:00,0.5,1.0350723349068853,62.1
2011-02-22 06:00:00,0.9,2.6230417420734504,169.6
2011-02-22 07:00:00,1.5,6.663517615555966,312.7
2011-02-22 08:00:00,3.8,16.66098269486679,687.4
2011-02-22 09:00:00,5.4,23.97897659273788,756.7
2011-02-22 10:00:00,3.5,14.997054964117103,559.0
2011-02-22 11:00:00,1.7,6.946757178144978,285.8
2011-02-22 12:00:00,2.0,9.06812908450501,323.9
2011-02-22 13:00:00,2.1,10.023350836379478,316.1
2011-02-22 14:00:00,3.0,12.935403223060518,407.3
2011-02-22 15:00:00,2.1,9.023357950189821,305.2
2011-02-22 16:00:00,2.5,10.86645022238897,359.9
2011-02-22 17:00:00,2.2,7.928929906349982,339.1
2011-02-22 18:00:00,2.4,10.184263392187276,304.0
2011-02-22 19:00:00,3.6,13.152205818323605,396.9
2011-02-22 20:00:00,2.6,8.080705308155137,270.2
2011-02-22 21:00:00,2.7,8.474825256908856,339.1
2011-02-22 22:00:00,1.4,3.5682865172598426,190.3
2011-02-22 23:00:00,0.9,2.6268159217883977,125.5
2011-02-23 00:00:00,1.5,4.252145961052515,188.5
2011-02-23 01:00:00,1.1,3.214759295216265,146.4
2011-02-23 02:00:00,0.8,1.8401516846193204,97.7
2011-02-23 03:00:00,0.6,1.3613487090564809,86.4
2011-02-23 04:00:00,0.6,1.1759785554539397,75.1
2011-02-23 05:00:00,0.6,0.69331114580254,77.1
2011-02-23 06:00:00,0.6,0.9823570428490139,72.0
2011-02-23 07:00:00,0.7,2.1766195262225123,152.2
2011-02-23 08:00:00,1.7,7.67671485304409,336.9
2011-02-23 09:00:00,1.9,6.182718636981682,359.8
2011-02-23 10:00:00,1.4,3.7597093215051665,243.2
2011-02-23 11:00:00,1.3,3.585512193579881,277.0
2011-02-23 12:00:00,1.2,3.693972668781659,265.8
2011-02-23 13:00:00,1.9,8.264452734590268,316.8
2011-02-23 14:00:00,2.5,10.14393284560212,375.4
2011-02-23 15:00:00,2.3,9.923335795241156,348.7
2011-02-23 16:00:00,2.3,9.170817613167577,377.3
2011-02-23 17:00:00,2.5,10.325957160292937,402.7
2011-02-23 18:00:00,2.8,11.36220527408811,421.6
2011-02-23 19:00:00,2.7,11.659896729450944,387.8
2011-02-23 20:00:00,3.1,12.616769727776383,430.9
2011-02-23 21:00:00,2.9,11.376306585981128,424.6
2011-02-23 22:00:00,2.6,9.579934069156193,390.7
2011-02-23 23:00:00,1.5,4.625078391332139,230.6
2011-02-24 00:00:00,1.6,4.741012362478748,248.2
2011-02-24 01:00:00,1.1,2.585427282788609,141.8
2011-02-24 02:00:00,0.9,2.920387056872835,117.1
2011-02-24 03:00:00,0.7,1.498226967449557,106.5
2011-02-24 04:00:00,0.6499999999999999,1.304805508023317,95.9
2011-02-24 05:00:00,0.6,1.1948031395364498,86.6
2011-02-24 06:00:00,0.8,3.0038336209830145,196.8
2011-02-24 07:00:00,1.5,5.482764633691687,289.7
2011-02-24 08:00:00,3.1,12.942853590314305,621.1
2011-02-24 09:00:00,3.8,14.477299037868184,644.8
2011-02-24 10:00:00,2.7,8.997816871326798,573.1
2011-02-24 11:00:00,1.8,6.523786634479083,414.3
2011-02-24 12:00:00,1.4,5.410637002211207,313.6
2011-02-24 13:00:00,1.7,7.375139467546298,317.2
2011-02-24 14:00:00,1.9,7.736450654175492,290.3
2011-02-24 15:00:00,2.2,10.666676220569293,385.3
2011-02-24 16:00:00,3.0,13.310158892741038,507.3
2011-02-24 17:00:00,3.0,13.24989150784934,534.0
2011-02-24 18:00:00,3.9,17.474183294236827,601.3
2011-02-24 19:00:00,4.0,17.68644401102917,583.4
2011-02-24 20:00:00,3.9,17.50807157143983,551.3
2011-02-24 21:00:00,3.5,14.135145923260188,547.3
2011-02-24 22:00:00,2.4,8.437536944416262,384.9
2011-02-24 23:00:00,2.1,7.892686497114437,318.1
2011-02-25 00:00:00,2.5,8.14787482420468,355.8
2011-02-25 01:00:00,2.1,7.078731968506726,326.1
2011-02-25 02:00:00,1.5,5.181562928768256,233.3
2011-02-25 03:00:00,1.1,3.4444599923542256,174.75
2011-02-25 04:00:00,1.0,3.4148505243554346,116.2
2011-02-25 05:00:00,0.8,2.145354930154251,120.2
2011-02-25 06:00:00,1.0,4.114040063333352,227.8
2011-02-25 07:00:00,1.4,6.144702258547364,302.5
2011-02-25 08:00:00,3.6,18.711737053885297,51.25
2011-02-25 09:00:00,5.8,27.946848998216158,290.075
2011-02-25 10:00:00,4.2,17.805786960484756,528.9
2011-02-25 11:00:00,3.3,11.838650221099392,615.2
2011-02-25 12:00:00,1.7,6.590699947825004,297.7
2011-02-25 13:00:00,2.1,8.369357194834848,316.8
2011-02-25 14:00:00,2.2,7.587481564402678,305.4
2011-02-25 15:00:00,1.8,6.669133099118774,253.3
2011-02-25 16:00:00,2.0,7.8504920260883315,296.0
2011-02-25 17:00:00,2.3,8.4189190812524,293.3
2011-02-25 18:00:00,2.8,12.127063681879465,352.7
2011-02-25 19:00:00,3.4,12.587301769184844,398.8
2011-02-25 20:00:00,4.0,13.562526800622399,454.2
2011-02-25 21:00:00,2.3,8.13564455537747,356.0
2011-02-25 22:00:00,2.7,11.249663349993503,473.0
2011-02-25 23:00:00,2.7,10.130504493671385,482.2
2011-02-26 00:00:00,2.8,8.83888507899354,443.0
2011-02-26 01:00:00,2.1,6.827184440761592,373.0
2011-02-26 02:00:00,1.9,6.423963037079952,320.0
2011-02-26 03:00:00,2.1,6.680370115592837,276.45
2011-02-26 04:00:00,1.7,5.151339345473077,232.9
2011-02-26 05:00:00,1.3,3.59845465316637,160.6
2011-02-26 06:00:00,0.9,2.706607310569878,137.1
2011-02-26 07:00:00,1.0,1.9121043547447658,143.7
2011-02-26 08:00:00,1.0,3.892662464251961,181.5
2011-02-26 09:00:00,1.5,4.05479881853335,227.1
2011-02-26 10:00:00,1.5,3.7289707006434236,202.7
2011-02-26 11:00:00,1.4,3.5941382910062885,179.1
2011-02-26 12:00:00,2.4,4.109470042754052,171.0
2011-02-26 13:00:00,2.8,4.524641622302657,180.6
2011-02-26 14:00:00,2.9,4.453477389405901,174.7
2011-02-26 15:00:00,2.6,2.8888618458044535,148.1
2011-02-26 16:00:00,2.5,3.12477702038371,131.9
2011-02-26 17:00:00,2.7,3.8748216428002684,162.3
2011-02-26 18:00:00,2.8,4.228993383068505,184.9
2011-02-26 19:00:00,3.0,5.171480026065283,233.5
2011-02-26 20:00:00,3.7,10.217924283877053,274.8
2011-02-26 21:00:00,3.5,8.092900313329615,271.5
2011-02-26 22:00:00,3.8,8.51218364634849,331.3
2011-02-26 23:00:00,4.3,10.735385264170212,346.6
2011-02-27 00:00:00,4.8,11.482303983542511,487.7
2011-02-27 01:00:00,4.2,9.527561178514821,404.1
2011-02-27 02:00:00,3.3,5.323601511282001,254.8
2011-02-27 03:00:00,3.0,5.844179298793487,214.5
2011-02-27 04:00:00,2.0,4.615472500096256,174.2
2011-02-27 05:00:00,1.0,2.6684844669288292,107.8
2011-02-27 06:00:00,0.9,3.051966703328714,106.9
2011-02-27 07:00:00,1.1,3.2024248888877196,187.6
2011-02-27 08:00:00,1.1,3.6114169887481182,224.6
2011-02-27 09:00:00,1.2,3.654768187909671,207.9
2011-02-27 10:00:00,1.7,6.3908344246556,270.1
2011-02-27 11:00:00,1.6,5.247305750259137,201.9
2011-02-27 12:00:00,1.4,3.906066003329148,168.4
2011-02-27 13:00:00,1.8,4.05479881853335,190.8
2011-02-27 14:00:00,1.1,2.533156691548873,149.2
2011-02-27 15:00:00,0.9,2.2291550697670153,100.6
2011-02-27 16:00:00,1.1,2.328646677612899,134.3
2011-02-27 17:00:00,1.1,2.3718517576531477,150.2
2011-02-27 18:00:00,1.2,2.9401643453635233,187.8
2011-02-27 19:00:00,1.6,4.872897842883733,253.6
2011-02-27 20:00:00,2.6,6.770556388561197,324.2
2011-02-27 21:00:00,1.5,3.120712813161235,238.3
2011-02-27 22:00:00,1.0,2.128069099916325,128.3
2011-02-27 23:00:00,1.3,3.861463962633157,169.0
2011-02-28 00:00:00,1.6,3.755311504247508,214.7
2011-02-28 01:00:00,1.0,1.7630037924774586,110.9
2011-02-28 02:00:00,0.6,1.0376118464581578,59.5
2011-02-28 03:00:00,0.4,0.573994513975341,44.15
2011-02-28 04:00:00,0.3,0.37800858445832997,28.8
2011-02-28 05:00:00,0.3,0.2830404049111432,24.7
2011-02-28 06:00:00,0.3,0.2406875550708303,33.8
2011-02-28 07:00:00,0.4,0.65525638184104,88.8
2011-02-28 08:00:00,1.0,2.6457215096105893,212.0
2011-02-28 09:00:00,1.2,3.1125911650019615,215.9
2011-02-28 10:00:00,1.0,2.325061547147355,191.3
2011-02-28 11:00:00,0.9,2.0346295373554004,199.9
2011-02-28 12:00:00,0.8,2.002012781782857,163.9
2011-02-28 13:00:00,1.1,3.145131870638927,185.0
2011-02-28 14:00:00,1.0,2.908548009422834,156.1
2011-02-28 15:00:00,0.8,2.131521495919606,154.6
2011-02-28 16:00:00,0.9,2.4666216370828393,157.5
2011-02-28 17:00:00,0.9,2.814575000361422,166.0
2011-02-28 18:00:00,2.0,6.669133099118774,268.1
2011-02-28 19:00:00,2.4,8.09900075580435,308.6
2011-02-28 20:00:00,2.5,7.3575603748787675,297.2
2011-02-28 21:00:00,1.6,3.5768949346196734,225.4
2011-02-28 22:00:00,0.9,1.9451983649785667,122.3
2011-02-28 23:00:00,0.7,1.416009084814418,100.1
2011-03-01 00:00:00,0.6,1.1626105288193087,86.0
2011-03-01 01:00:00,0.6,0.8804736818694991,71.4
2011-03-01 02:00:00,0.4,0.5878836334671861,38.6
2011-03-01 03:00:00,0.2,0.1649456883706444,33.7
2011-03-01 04:00:00,0.2,0.18152540918014576,28.8
2011-03-01 05:00:00,0.2,0.27433638883520917,32.2
2011-03-01 06:00:00,0.2,0.26717176075933285,37.3
